time;WOB;DRG;BRS;DSSA;RPM;TOB;GPM;WOH;HHT;BIT_DEPTH;DEPTH;SLP;ECD;SPP;STS;ROP;AZT;DSSB;APR;PDF;SPD;BEM;AVL;HBD;TMP;depth_touch;bit_to_depth;label
1602889422;34,69;0;115,2;0;77,85;21050,14;945,38;368,89;34,68;3686,63;3686,63;0,04;10,02;3455,72;6;0;;2,05777;6225,59;;411,21592;;;3686,63;;1;0;Perfurando
1602889442;35,39;0,17678;115,2;0,005;77,35;17653,46;945,42;368,33;34,88;3686,73;3686,73;0,04;10,02;3457,75;6;18;;2,04185;6225,59;;412,80936;;;3686,73;;1;0;Perfurando
1602889462;29,6;0,08671;115,2;0,0025;78,84;21783,09;945,44;374,25;34,1;3686,78;3686,78;0,02;10,02;3462,95;6;9;;2,14774;6225,59;;417,81726;;;3686,78;;1;0;Perfurando
1602889482;33,1;0;115,2;0;78,45;23216,41;945,43;371,2;34,49;3686,78;3686,78;0,02;10,02;3457,67;6;0;;2,08635;6225,59;;412,68154;;;3686,78;;1;0;Perfurando
1602889502;32,39;0;115,2;0;77,45;20161,65;945,5;371,37;34,41;3686,78;3686,78;0,02;10,02;3446,78;6;0;;2,09931;6225,59;;401,46988;;;3686,78;;1;0;Perfurando
1602889522;37,35;0,15937;115,2;0,0045;77,19;20018,18;945,24;366,64;34,75;3686,87;3686,87;0,02;;3462,8;6;16,2;;2,00708;6225,59;;418,87643;;;3686,87;;1;0;Perfurando
1602889542;31,04;0,176;115,2;0,005;77,65;18448,14;945,72;372,99;34,17;3686,97;3686,97;0,09;10,02;3430,63;6;18;;2,12011;6225,59;;383,6074;;;3686,97;;1;0;Perfurando
1602889562;30,09;0;179,77;0;78,78;21316,87;945,45;373,55;33,99;3686,97;3686,97;0,09;10,02;3459,17;6;0;;2,14059;6225,59;;413,86619;;;3686,97;;1;0;Perfurando
1602889582;35,56;0;179,77;0;77,35;21086,4;945,48;368,14;34,56;3686,97;3686,97;0,09;10,02;3449,71;6;0;;2,04218;6225,59;;404,3007;;;3686,97;;1;0;Perfurando
1602889602;31,23;0;179,77;0;77,93;16996,9;945,63;372,63;34,14;3686,97;3686,97;0,09;10,03;3437,12;6;0;;2,12035;6232,91;;390,91638;;;3686,97;;1;0;Perfurando
1602889622;29,91;0,13829;179,77;0,004;79,04;19479,59;945,45;373,76;33,89;3687,05;3687,05;0,97;10,03;3462,99;6;14,4;;2,14169;6232,91;;417,73285;;;3687,05;;1;0;Perfurando
1602889642;33,43;0;179,77;0;77,06;20270,04;945,38;371,08;34,22;3687,05;3687,05;0,97;10,03;3464,29;6;0;;2,08084;6232,91;;419,5081;;;3687,05;;1;0;Perfurando
1602889662;32,78;0;15;0;77,19;21010,12;945,41;371,69;33,99;3687,05;3687,05;0,07;10,03;3454,1;6;0;;2,09273;6232,91;;409,2291;;;3687,05;;1;0;Perfurando
1602889682;33,26;0,01777;15;0,0005;76,9;21851,02;945,3;370,36;34,09;3687,06;3687,06;0,07;10,03;3465,79;6;1,8;;2,08396;6232,91;;421,64179;;;3687,06;;1;0;Perfurando
1602889702;34,29;0,07114;15;0,002;76,81;23480,01;945,35;370,1;34,2;3687,1;3687,1;0,07;10,02;3467,84;6;7,2;;2,06446;6225,59;;423,35958;;;3687,1;;1;0;Perfurando
1602889722;32,89;0;15;0;77,38;20501,52;945,67;370,78;33,96;3687,1;3687,1;0,26;10,02;3452,52;6;0;;2,09098;6225,59;;406,22217;;;3687,1;;1;0;Perfurando
1602889742;32,99;0,12368;15;0,0035;77,31;24621,69;945,48;371,68;33,81;3687,17;3687,17;0,26;10,02;3466,28;6;12,6;;2,08701;6225,59;;421,03019;;;3687,17;;1;0;Perfurando
1602889762;30,43;0,12129;15;0,0035;78,82;23425,44;945,44;373,68;33,65;3687,24;3687,24;0,07;10,02;3459,67;6;12,6;;2,1331;6225,59;;414,51288;;;3687,24;;1;0;Perfurando
1602889782;30,95;0,12344;139,69;0,0035;77,43;22569,96;945,43;373,52;33,56;3687,31;3687,31;0,07;10,02;3459,69;6;12,6;;2,12359;6225,59;;414,46112;;;3687,31;;1;0;Perfurando
1602889802;31,35;0;139,69;0;78,73;23487,29;945,4;372,48;33,76;3687,31;3687,31;0,07;10,02;3461,03;6;0;;2,11871;6225,59;;416,05511;;;3687,31;;1;0;Perfurando
1602889822;34,05;0;139,69;0;77,75;22898,38;945,55;369,67;33,88;3687,31;3687,31;0,09;10,02;3451,14;6;0;;2,07017;6225,59;;405,36415;;;3687,31;;1;0;Perfurando
1602889842;30,74;0,21138;139,69;0,006;77,49;20141,93;945,3;373,23;33,59;3687,43;3687,43;0,09;10,02;3459,78;6;21,6;;2,12597;6225,59;;415,24957;;;3687,43;66,67;1;0;Perfurando
1602889862;36,69;0,35755;139,69;0,01;76,31;25836,13;945,35;368,94;34,1;3687,63;3687,63;0,04;10,02;3464,26;6;36;;2,01553;6225,59;;418,89082;;;3687,63;;1;0;Perfurando
1602889882;34,08;0;139,69;0;77,21;17155,19;945,36;369,57;33,8;3687,63;3687,63;0,04;10,02;3453,28;6;0;;2,06897;6225,59;;407,8999;;;3687,63;;1;0;Perfurando
1602889902;34,28;0;139,69;0;77,46;15764,32;945,37;369,56;33,98;3687,63;3687,63;0,04;10,02;3454,54;6;0;;2,06557;6225,59;;409,1989;;;3687,63;;1;0;Perfurando
1602889922;33,26;0;110,74;0;78,89;23354,77;945,52;371,11;33,51;3687,63;3687,63;0,04;10,02;3454,66;6;0;;2,08411;6225,59;;408,52331;;;3687,63;;1;0;Perfurando
1602889942;33,06;0;110,74;0;77,01;19033,86;945,37;370,56;33,55;3687,63;3687,63;0,02;10,02;3452,79;6;0;;2,08797;6225,59;;407,65489;;;3687,63;;1;0;Perfurando
1602889962;33,32;0;110,74;0;77,93;20817,25;945,38;370,45;33,72;3687,63;3687,63;0,02;10,02;3463,35;6;0;;2,08347;6225,59;;418,23751;;;3687,63;;1;0;Perfurando
1602889982;31,05;0,33242;110,74;0,0095;77,94;16873,48;945,52;373,15;33,59;3687,82;3687,82;0,11;10,02;3436,69;6;34,2;;2,11801;6225,59;;390,28646;;;3687,82;;1;0;Perfurando
1602890002;34,62;0;110,74;0;77,66;19197,77;945,45;369,32;33,86;3687,82;3687,82;0,11;10,03;3443,79;6;0;;2,05963;6232,91;;397,86061;;;3687,82;;1;0;Perfurando
1602890022;34,22;0;19,45;0;77,5;24198,11;945,69;370,04;33,58;3687,82;3687,82;0,11;10,03;3443,62;6;0;;2,06696;6232,91;;396,35223;;;3687,82;;1;0;Perfurando
1602890042;33,01;0;19,45;0;77,38;20804,27;945,44;370,61;33,35;3687,82;3687,82;0,11;10,03;3452,71;6;0;;2,08907;6232,91;;407,04688;;;3687,82;;1;0;Perfurando
1602890062;38,66;0,05301;19,45;0,0015;77,18;17721,73;945,36;365,71;33,93;3687,85;3687,85;0,11;10,03;3465,92;6;5,4;;1,98639;6232,91;;420,71905;;;3687,85;;1;0;Perfurando
1602890082;30,22;0,10526;19,45;0,003;77,72;18359,83;945,79;373,48;33,23;3687,91;3687,91;0,11;10,03;3429,52;6;10,8;;2,13743;6232,91;;381,66407;;;3687,91;;1;0;Perfurando
1602890102;36,09;0;19,45;0;77,6;18134,84;945,28;367,59;33,57;3687,91;3687,91;0,11;10,03;3452,67;6;0;;2,03382;6232,91;;407,96612;;;3687,91;;1;0;Perfurando
1602890122;38,96;0;19,45;0;77,54;17983,76;945,11;365,45;33,94;3687,91;3687,91;0,07;10,03;3453,24;6;0;;1,98232;6232,91;;409,59834;;;3687,91;;1;0;Perfurando
1602890142;30,88;0,10507;19,45;0,003;77,85;19101,99;945,59;372,91;33,04;3687,97;3687,97;0,07;10,03;3441,51;6;10,8;;2,12593;6232,91;;394,91593;;;3687,97;;1;0;Perfurando
1602890162;32,71;0;19,45;0;78,7;20082,26;945,5;370,96;33,26;3687,97;3687,97;0,07;10,03;3457,25;6;0;;2,09498;6232,91;;411,31044;;;3687,97;;1;0;Perfurando
1602890182;32,63;0;19,45;0;78,61;21862,36;945,47;371,07;33,22;3687,97;3687,97;0,04;10,03;3452,75;6;0;;2,09662;6232,91;;407,07404;;;3687,97;66,67;1;0;Perfurando
1602890202;35,67;0;19,45;0;77,24;21154,73;945,55;367,95;33,37;3687,97;3687,97;0,04;10,01;3449,05;6;0;;2,04196;6225,59;;402,98769;;;3687,97;;1;0;Perfurando
1602890222;31,83;0;19,45;0;77,12;22300,04;945,35;372,22;32,99;3687,97;3687,97;0,04;10,01;3460,9;6;0;;2,11144;6225,59;;416,12695;;;3687,97;;1;0;Perfurando
1602890242;35,69;0,14126;19,45;0,004;77,19;16741,38;945,56;367,94;33,59;3688,05;3688,05;0,04;10,01;3454,08;6;14,4;;2,03916;6225,59;;407,89777;;;3688,05;;1;0;Perfurando
1602890262;33,11;0;19,45;0;76,82;20366,78;945,4;371,23;33,15;3688,05;3688,05;0,13;10,01;3460,26;6;0;;2,08835;6225,59;;415,11852;;;3688,05;;1;0;Perfurando
1602890282;30,43;0;19,45;0;78,83;20267,24;945,36;373,2;33,05;3688,05;3688,05;0,11;10,01;3461,93;6;0;;2,13685;6225,59;;417,10397;;;3688,05;;1;0;Perfurando
1602890302;30,82;0;19,45;0;77,74;16271,68;945,51;373,12;33,09;3688,05;3688,05;0,11;10,01;3442;6;0;;2,12993;6225,59;;396,36805;;;3688,05;;1;0;Perfurando
1602890322;30,37;0;19,45;0;78,65;16965,62;945,66;373,3;32,97;3688,05;3688,05;0,11;10,01;3443,91;6;0;;2,13815;6225,59;;397,48736;;;3688,05;;1;0;Perfurando
1602890342;32,7;0,03472;19,45;0,001;78,5;15995,89;945,49;371,33;33,27;3688,07;3688,07;0,11;;3440,49;6;3,6;;2,09568;6225,59;;395,12304;;;3688,07;;1;0;Perfurando
1602890362;28,33;0,15516;19,45;0,0045;79,04;16485,21;945,86;375,34;32,68;3688,16;3688,16;0,11;10,01;3442,47;6;16,2;;2,17203;6225,59;;394,70644;;;3688,16;;1;0;Perfurando
1602890382;36,87;0;19,45;0;76,88;19068,76;945,57;367,07;33,32;3688,16;3688,16;0,11;10,01;3455,88;6;0;;2,02102;6225,59;;409,9405;;;3688,16;;1;0;Perfurando
1602890402;33,63;0;19,45;0;77,25;16647,33;945,51;371,34;32,87;3688,16;3688,16;0,07;10,01;3449,58;6;0;;2,07961;6225,59;;404,06181;;;3688,16;;1;0;Perfurando
1602890422;33,51;0,03526;19,45;0,001;77,29;16492,91;945,54;371,05;32,93;3688,18;3688,18;0,07;10,01;3470,87;;3,6;;2,08122;6225,59;;425,1986;;;3688,18;;1;0;Perfurando
1602890442;29,43;0,13909;;0,004;78,35;15135,16;945,44;374,84;32,83;3688,26;3688,26;0,07;10,01;3433,42;;14,4;;2,15285;6225,59;;388,19653;;;3688,26;;1;0;Perfurando
1602890462;34,39;0;;0;77,96;16873,2;945,58;369,39;33,3;3688,26;3688,26;0,07;10,04;3453,48;6;0;;2,06593;6240,23;;407,48154;;;3688,26;;1;0;Perfurando
1602890482;31,01;0;;0;78,4;15515,05;945,71;372,84;32,98;3688,26;3688,26;0,07;10,04;3432,71;6;0;;2,12698;6240,23;;386,03783;;;3688,26;;1;0;Perfurando
1602890502;30,25;0;;0;78,78;15285,51;945,41;373,48;32,96;3688,26;3688,26;0,07;10,04;3451,99;6;0;;2,14095;6240,23;;407,2027;;;3688,26;;1;0;Perfurando
1602890522;28,2;0,20897;;0,006;78,2;13779,34;945,64;375,86;32,8;3688,38;3688,38;0,07;10,04;3440,27;6;21,6;;2,17386;6240,23;;393,82534;;;3688,38;;1;0;Perfurando
1602890542;31,08;0;;0;78,13;14363,48;945,6;373,03;32,99;3688,38;3688,38;0,04;10,04;3434,99;6;0;;2,12572;6240,23;;388,85939;;;3688,38;66,67;1;0;Perfurando
1602890562;28,24;0;;0;79,17;17608,79;945,48;376,51;32,53;3688,38;3688,38;0,04;10,02;3458,16;6;0;;2,17713;6232,91;;412,82836;;;3688,38;;1;0;Perfurando
1602890582;31,25;0;;0;78,6;18268,09;945,54;372,43;32,94;3688,38;3688,38;0,04;10,02;3463,19;6;0;;2,12299;6232,91;;417,57814;;;3688,38;;1;0;Perfurando
1602890602;33,36;0;;0;77,04;17219,46;945,47;370,36;33,19;3688,38;3688,38;0,04;10,02;3455,35;6;0;;2,08512;6232,91;;410,24681;;;3688,38;;1;0;Perfurando
1602890622;31,11;0;;0;77,46;21088,02;945,58;374,51;32,7;3688,38;3688,38;0,04;10,02;3454,73;6;0;;2,12578;6232,91;;409,05177;;;3688,38;;1;0;Perfurando
1602890642;32,7;0,21024;;0,006;77,7;14211,06;945,46;371,03;32,94;3688,5;3688,5;0,04;10,02;3452,92;6;21,6;;2,09318;6232,91;;407,70212;;;3688,5;;1;0;Perfurando
1602890662;32,12;0;;0;77,27;20746,47;945,3;371,75;32,92;3688,5;3688,5;0,04;10,02;3464,95;6;0;;2,10748;6232,91;;420,7287;;;3688,5;;1;0;Perfurando
1602890682;28,68;0;;0;78,61;19710,63;945,54;375,18;32,73;3688,5;3688,5;0,83;10,02;3456,43;6;0;;2,16956;6232,91;;410,85285;;;3688,5;;1;0;Perfurando
1602890702;30,29;0;;0;78,74;20450,24;945,44;373,34;32,81;3688,5;3688,5;0,83;10,02;3455,81;6;0;;2,14071;6232,91;;410,93465;;;3688,5;;1;0;Perfurando
1602890722;29,47;0;;0;78,92;20748,6;945,55;374,23;32,78;3688,5;3688,5;0,11;10,02;3458,56;6;0;;2,1556;6232,91;;413,10597;;;3688,5;;1;0;Perfurando
1602890742;30,25;0;;0;77,36;20250,06;945,52;373,41;32,82;3688,5;3688,5;0,11;10,02;3472,02;6;0;;2,14168;6232,91;;426,83867;;;3688,5;;1;0;Perfurando
1602890762;31,54;0;;0;78,19;15102,8;945,63;372,32;33,01;3688,5;3688,5;0,02;10,02;3434,01;6;0;;2,11851;6232,91;;388,25492;;;3688,5;;1;0;Perfurando
1602890782;35,05;0;;0;77,51;18160,01;945,4;368,56;33,27;3688,5;3688,5;0,02;10,02;3456,31;6;0;;2,05544;6232,91;;412,01732;;;3688,5;;1;0;Perfurando
1602890802;26,84;0,08707;;0,0025;78,17;16791,07;945,77;376,74;32,28;3688,55;3688,55;0,02;10,02;3434,21;6;9;;2,20174;6232,91;;387,63168;;;3688,55;;1;0;Perfurando
1602890822;31,14;0;;0;77,39;18742,16;945,58;374,15;32,57;3688,55;3688,55;0,02;10,02;3454,56;6;0;;2,12592;6232,91;;409,21468;;;3688,55;;1;0;Perfurando
1602890842;31,15;0;;0;77,16;16847,6;945,43;373,83;32,61;3688,55;3688,55;0,02;10,02;3465,4;6;0;;2,12592;6232,91;;421,014;;;3688,55;;1;0;Perfurando
1602890862;34,33;0;;0;77,21;15687,06;945,35;369,4;33,09;3688,55;3688,55;0,02;10,02;3464,5;6;0;;2,06873;6232,91;;420,65989;;;3688,55;;1;0;Perfurando
1602890882;24,81;0,10383;;0,003;78,65;16071,52;945,83;378,9;32,21;3688,61;3688,61;0,02;;3437,32;6;10,8;;2,23828;6232,91;;390,52189;;;3688,61;;1;0;Perfurando
1602890902;30,95;0,01765;;0,0005;77,11;15527,95;945,47;374,13;32,6;3688,62;3688,62;0,02;;3459,76;6;1,8;;2,12928;6232,91;;415,18361;;;3688,62;66,67;1;0;Perfurando
1602890922;31,25;0;;0;77,19;19883,41;945,5;373,65;32,64;3688,62;3688,62;0,02;;3460,05;6;0;;2,12428;6232,91;;415,34291;;;3688,62;;1;0;Perfurando
1602890942;31,54;0;;0;77,72;13707,9;945,45;372,37;32,73;3688,62;3688,62;0,02;;3448,87;6;0;;2,11919;6232,91;;404,54492;;;3688,62;;1;0;Perfurando
1602890962;34,74;0;;0;77,51;13779,3;945,48;369,38;32,99;3688,62;3688,62;0,02;;3459,68;6;0;;2,06159;6232,91;;415,25274;;;3688,62;;1;0;Perfurando
1602890982;31,64;0;15;0;77,65;19407,92;945,49;373,1;32,72;3688,62;3688,62;1,14;10,02;3461,94;6;0;;2,1176;6232,91;;417,53606;;;3688,62;;1;0;Perfurando
1602891002;31,1;0;15;0;77,26;15849,99;945,55;372,54;32,74;3688,62;3688,62;1,14;10,02;3459,92;6;0;;2,12742;6232,91;;415,23935;;;3688,62;;1;0;Perfurando
1602891022;33,08;0;15;0;77,63;14246,68;945,43;370,66;32,92;3688,62;3688,62;0,04;10,02;3445,5;6;0;;2,09187;6232,91;;401,61828;;;3688,62;;1;0;Perfurando
1602891042;28,61;0;15;0;77,48;15441,13;945,47;375,85;32,52;3688,62;3688,62;0,04;10,02;3460,42;6;0;;2,17256;6232,91;;416,36861;;;3688,62;;1;0;Perfurando
1602891062;28,47;0;15;0;78,43;20259,63;945,59;375,71;32,38;3688,62;3688,62;0,04;10,02;3458,79;6;0;;2,17514;6232,91;;414,10594;;;3688,62;;1;0;Perfurando
1602891082;29,87;0;15;0;78,73;17425,71;945,49;374,01;32,53;3688,62;3688,62;0,04;10,02;3459,71;6;0;;2,15003;6232,91;;415,70948;;;3688,62;;1;0;Perfurando
1602891102;29,89;0,0868;15;0,0025;78,38;17715,48;945,41;373,89;32,67;3688,67;3688,67;0,04;10,02;3460,35;6;9;;2,14809;6232,91;;416,74919;;;3688,67;;1;0;Perfurando
1602891122;26,93;0,0872;15;0,0025;78,01;13822,82;945,67;376,94;32,45;3688,72;3688,72;0,04;10,02;3435,29;6;9;;2,20125;6232,91;;390,05309;;;3688,72;;1;0;Perfurando
1602891142;32,89;0;15;0;77,68;14870,94;945,33;370,87;32,8;3688,72;3688,72;0,04;10,02;3445,4;6;0;;2,09552;6232,91;;402,27479;;;3688,72;;1;0;Perfurando
1602891162;29,64;0;15;0;77,66;13484,72;945,42;374,17;32,61;3688,72;3688,72;0,04;10,02;3449,16;6;0;;2,15418;6232,91;;405,5476;;;3688,72;;1;0;Perfurando
1602891182;32,3;0;15;0;78,2;19238,78;945,52;371,71;32,68;3688,72;3688,72;0,46;10,02;3455,69;6;0;;2,10628;6232,91;;411,56766;;;3688,72;;1;0;Perfurando
1602891202;30,37;0;15;0;77,54;14524,17;945,51;373,27;32,65;3688,72;3688,72;0,07;10,02;3438,79;6;0;;2,14119;6232,91;;394,8126;;;3688,72;;1;0;Perfurando
1602891222;29,13;0;15;0;77,24;19188,4;945,67;375,48;32,4;3688,72;3688,72;0,07;10,02;3459,08;6;0;;2,16358;6232,91;;414,22535;;;3688,72;;1;0;Perfurando
1602891242;28,12;0;15;0;78,67;18687,29;945,37;375,71;32,28;3688,72;3688,72;0,31;10,02;3461,31;6;0;;2,182;6232,91;;418,33161;;;3688,72;;1;0;Perfurando
1602891262;32,14;0;15;0;78,1;17443,95;945,61;371,66;32,53;3688,72;3688,72;0,31;10,02;3443,29;6;0;;2,1095;6232,91;;398,93247;;;3688,72;;1;0;Perfurando
1602891282;27,55;0,27014;15;0,0075;78,41;14598,27;945,57;376,69;32,2;3688,87;3688,87;0,99;10,02;3427,29;6;27;;2,18707;6232,91;;382,83026;;;3688,87;;1;0;Perfurando
1602891302;32,63;0;15;0;77,73;18932,24;945,49;371,81;32,46;3688,87;3688,87;0,99;10,02;3450,58;6;0;;2,10027;6232,91;;406,62977;;;3688,87;;1;0;Perfurando
1602891322;29,74;0;15;0;77,89;20522,87;945,57;376,43;32,07;3688,87;3688,87;0,99;10,02;3443,4;6;0;;2,15246;6232,91;;399,0441;;;3688,87;;1;0;Perfurando
1602891342;35,19;0,18244;15;0,005;77,43;13633,56;945,57;369,2;32,69;3688,97;3688,97;0,99;10,02;3444,7;6;18;;2,05071;6232,91;;400,13682;;;3688,97;66,67;1;0;Perfurando
1602891362;33,44;0;15;0;77,51;14355,94;945,53;370,3;32,6;3688,97;3688,97;0,99;10,01;3449,66;6;0;;2,08556;6225,59;;405,38583;;;3688,97;;1;0;Perfurando
1602891382;29,29;0;15;0;77,62;20829,32;945,65;375,78;32,11;3688,97;3688,97;0,44;10,01;3444,49;6;0;;2,16046;6225,59;;399,57562;;;3688,97;;1;0;Perfurando
1602891402;30,94;0;;0;77,52;15880,05;945,36;373,04;32,49;3688,97;3688,97;0,44;10,01;3442,54;6;0;;2,13093;6225,59;;399,44005;;;3688,97;;1;0;Perfurando
1602891422;32,89;0;148,59;0;78,27;15269,27;945,6;370,89;32,54;3688,97;3688,97;0,44;10,01;3420,33;6;0;;2,09577;6225,59;;375,85278;;;3688,97;;1;0;Perfurando
1602891442;32,92;0;148,59;0;77,08;17655,52;945,51;371,73;32,33;3688,97;3688,97;0,44;10,01;3444,2;6;0;;2,09537;6225,59;;400,35591;;;3688,97;;1;0;Perfurando
1602891462;33,6;0;148,59;0;77,12;18059,88;945,56;370,7;32,43;3688,97;3688,97;0,44;10,01;3450,17;6;0;;2,08319;6225,59;;406,0961;;;3688,97;;1;0;Perfurando
1602891482;32,46;0;148,59;0;77,22;15655,36;945,54;371,8;32,39;3688,97;3688,97;0,44;10,02;3438,12;6;0;;2,10385;6232,91;;394,24509;;;3688,97;;1;0;Perfurando
1602891603;29,35;0;148,59;0;78,57;20376,48;945,58;374,9;32,05;3688,97;3688,97;0,44;10,02;3438,23;6;0;;2,16002;6232,91;;394,19021;;;3688,97;;1;0;Perfurando
1602891522;32,78;0;148,59;0;77,09;16394,66;945,6;370,97;32,52;3688,97;3688,97;0,44;10,02;3442,97;6;0;;2,09824;6232,91;;398,88922;;;3688,97;;1;0;Perfurando
1602891542;34,79;0;148,59;0;77,56;14743,1;945,39;368,91;32,71;3688,97;3688,97;0,44;10,01;3429,25;6;0;;2,06217;6225,59;;386,49571;;;3688,97;;1;0;Perfurando
1602891562;29,11;0,2348;148,59;0,0065;78,23;13106,97;945,75;374,63;32,08;3689,1;3689,1;0,02;10,01;3416,92;6;23,4;;2,15995;6225,59;;371,69958;;;3689,1;;1;0;Perfurando
1602891582;33,82;0;148,59;0;77,3;14604,87;945,54;370,61;32,43;3689,1;3689,1;0,02;10,01;3441,01;6;0;;2,07926;6225,59;;397,11173;;;3689,1;;1;0;Perfurando
1602891602;35,34;0;148,59;0;77,56;12895,97;945,77;369,14;32,62;3689,1;3689,1;0,29;10,01;3434,28;6;0;;2,05186;6225,59;;389,06916;;;3689,1;;1;0;Perfurando
1602891622;31,66;0;148,59;0;78,07;12061,2;945,69;372,6;32,48;3689,1;3689,1;0,29;10,01;3432,49;6;0;;2,11836;6225,59;;387,8505;;;3689,1;;1;0;Perfurando
1602891642;26,63;0,16163;148,59;0,0045;78,69;13434,35;945,8;377,08;31,93;3689,19;3689,19;1,05;10,02;3419,31;6;16,2;;2,20597;6232,91;;373,8209;;;3689,19;;1;0;Perfurando
1602891662;32,05;0;148,59;0;78,46;20153,18;945,62;372,74;32,19;3689,19;3689,19;1,05;10,02;3445,87;6;0;;2,11119;6232,91;;401,5138;;;3689,19;;1;0;Perfurando
1602891682;30,73;0;148,59;0;77,33;16960,94;945,6;373,59;32,11;3689,19;3689,19;1,05;10,02;3443,68;6;0;;2,13511;6232,91;;399,50295;;;3689,19;;1;0;Perfurando
1602891702;31,14;0;148,59;0;77,65;14890,7;945,75;372,74;32,22;3689,19;3689,19;0,11;;3425,59;6;0;;2,12776;6232,91;;380,59291;;;3689,19;;1;0;Perfurando
1602891722;29,66;0;148,59;0;78,71;16203,82;945,69;374,36;32,16;3689,19;3689,19;0,11;;3427,18;6;0;;2,15458;6232,91;;382,62758;;;3689,19;;1;0;Perfurando
1602891742;26,7;0;148,59;0;78,44;15615,6;945,95;376,97;31,74;3689,19;3689,19;0,11;;3409,99;6;0;;2,20796;6232,91;;363,95749;;;3689,19;;1;0;Perfurando
1602891762;28,26;0;148,59;0;78,3;15779,28;945,81;375,6;32,17;3689,19;3689,19;0,11;10,02;3428,68;6;0;;2,17998;6232,91;;383,57744;;;3689,19;;1;0;Perfurando
1602891782;29,18;0;148,59;0;78,33;18519,76;945,51;375;32,13;3689,19;3689,19;0,35;10,02;3438,33;6;0;;2,16359;6232,91;;395,0753;;;3689,19;;1;0;Perfurando
1602891802;30,51;0;148,59;0;77,17;18723,61;945,71;375,5;32,06;3689,19;3689,19;0,07;10,02;3435,42;6;0;;2,13961;6232,91;;391,0216;;;3689,19;;1;0;Perfurando
1602891822;32,69;0,25589;148,59;0,007;77,3;13995,36;945,61;371,35;32,34;3689,33;3689,33;0,07;10,02;3440,69;6;25,2;;2,09542;6232,91;;396,56989;;;3689,33;;1;0;Perfurando
1602891842;28,84;0;;0;77,61;15683,57;945,69;376,35;31,99;3689,33;3689,33;0,02;10,02;3425,86;6;0;;2,16936;6232,91;;381,29109;;;3689,33;;1;0;Perfurando
1602891862;31,78;0;;0;77,78;11870,26;945,54;371,96;32,24;3689,33;3689,33;0,02;10,02;3438;6;0;;2,1165;6232,91;;394,40588;;;3689,33;;1;0;Perfurando
1602891882;30,24;0;;0;77,34;19678,02;945,65;375,36;31,83;3689,33;3689,33;0,02;10;3439,96;6;0;;2,14434;6218,26;;395,77152;;;3689,33;;1;0;Perfurando
1602891902;27,06;0;;0;77,41;16128,04;945,66;376,68;31,77;3689,33;3689,33;0,02;10;3440,98;6;0;;2,20179;6218,26;;396,81481;;;3689,33;;1;0;Perfurando
1602891922;28,49;0;;0;77,4;15078,61;945,48;375,4;32,02;3689,33;3689,33;0,02;10,01;3436,94;6;0;;2,17616;6225,59;;393,92046;;;3689,33;;1;0;Perfurando
1602891942;27,3;0;;0;77,78;14214,58;945,7;376,66;31,82;3689,33;3689,33;0,02;10,01;3419,22;6;0;;2,19763;6225,59;;374,9473;;;3689,33;;1;0;Perfurando
1602891962;31,14;0;;0;78,72;18460,74;945,8;373,18;31,93;3689,33;3689,33;1,52;10,01;3436,41;6;0;;2,12844;6225,59;;391,63268;;;3689,33;;1;0;Perfurando
1602891982;29,74;0;;0;78,78;16946,63;945,78;374,79;31,75;3689,33;3689,33;1,52;10;3427,46;6;0;;2,15379;6218,26;;382,88179;;;3689,33;;1;0;Perfurando
1602892002;33,11;0;153,05;0;77,41;17761,65;945,85;370,62;32,01;3689,33;3689,33;1,05;10;3422,44;6;0;;2,09307;6218,26;;377,51429;;;3689,33;;1;0;Perfurando
1602892022;27,59;0,18177;153,05;0,005;77,72;16022,76;945,92;376,31;31,6;3689,43;3689,43;1,05;10;3415,49;6;18;;2,18913;6218,26;;369,93337;;;3689,43;;1;0;Perfurando
1602892042;33,27;0,01819;153,05;0,0005;77,66;14836,95;945,67;370,51;31,95;3689,44;3689,44;1,05;10;3437,56;6;1,8;;2,08967;6218,26;;393,51461;;;3689,44;;1;0;Perfurando
1602892062;28,25;0,14282;153,05;0,004;79,12;19002,99;945,49;376,41;31,36;3689,52;3689,52;0,02;10,01;3423,46;6;14,4;;2,17789;6225,59;;380,30222;;;3689,52;;1;0;Perfurando
1602892082;31,82;0;153,05;0;77,34;17915,44;945,52;372;31,82;3689,52;3689,52;0,02;10,01;3442,63;6;0;;2,11606;6225,59;;399,32992;;;3689,52;;1;0;Perfurando
1602892102;36,92;0,20097;153,05;0,0055;77,31;18741,47;945,41;367,07;32,21;3689,63;3689,63;0,02;10,01;3439,6;6;19,8;;2,02029;6225,59;;396,71069;;;3689,63;;1;0;Perfurando
1602892122;28,85;0;153,05;0;77,7;17785,95;945,56;374,79;31,42;3689,63;3689,63;0,02;10,01;3425,32;6;0;;2,16939;6225,59;;381,57229;;;3689,63;;1;0;Perfurando
1602892142;29,33;0,05444;95,16;0,0015;77,83;16391,51;945,55;374,83;31,68;3689,66;3689,66;0,15;10,01;3424,26;6;5,4;;2,15979;6225,59;;380,57155;;;3689,66;;1;0;Perfurando
1602892162;32,79;0;95,16;0;76,78;20429,1;945,53;370,8;31,72;3689,66;3689,66;0,15;10,01;3439,6;6;0;;2,09845;6225,59;;396,09539;;;3689,66;;1;0;Perfurando
